,danceability,energy,loudness,speechiness,instrumentalness,valence,tempo,acousticness,key,mode,time_signature
50,0.672,0.59,-5.179,0.0369,0.0,0.211,81.002,0.368,4,1,4
51,0.557,0.616,-5.615,0.0599,0.0,0.431,86.722,0.0116,2,1,4
52,0.816,0.902,-3.206,0.0485,6.64e-06,0.869,118.031,0.134,10,1,4
53,0.722,0.596,-5.072,0.185,9.2e-06,0.903,94.512,0.414,5,1,3
54,0.645,0.552,-7.623,0.033,2.33e-05,0.214,102.881,0.167,3,1,4
55,0.649,0.71,-4.767,0.0714,4.8e-06,0.327,92.911,0.726,5,1,4
56,0.628,0.524,-7.668,0.0347,0.00387,0.373,118.044,0.103,1,1,4
57,0.667,0.825,-5.415,0.0337,0.0,0.681,120.012,0.0489,0,0,4
58,0.768,0.896,-3.501,0.0969,0.0,0.829,109.959,0.0152,6,0,4
59,0.668,0.687,-7.129,0.058,0.000822,0.468,97.025,0.0157,7,0,4
60,0.602,0.736,-5.778,0.0338,4.57e-05,0.471,96.969,0.00196,5,1,4
61,0.717,0.495,-9.56,0.0413,0.00141,0.606,91.994,0.261,0,1,4
62,0.681,0.783,-4.997,0.18,0.0,0.323,106.901,0.0262,8,1,4
63,0.769,0.724,-5.12,0.0864,0.0,0.464,110.659,0.548,11,1,5
64,0.547,0.703,-6.287,0.0278,1.81e-06,0.385,75.009,0.0776,1,1,4
65,0.707,0.562,-6.202,0.0567,0.0,0.525,122.993,0.105,2,1,4
66,0.839,0.525,-4.873,0.131,0.0,0.831,135.996,0.0303,2,1,4
67,0.878,0.64,-5.641,0.0591,0.0,0.658,124.069,0.142,0,1,4
68,0.642,0.657,-5.246,0.0333,0.0,0.658,90.0,0.249,10,1,4
69,0.656,0.776,-5.089,0.0268,0.00224,0.314,115.016,0.0527,9,1,4
70,0.715,0.778,-6.546,0.0365,0.0,0.756,123.954,0.0152,6,0,4
71,0.675,0.523,-7.598,0.0444,3.17e-06,0.376,94.025,0.761,1,1,4
72,0.7,0.88,-4.692,0.0389,0.00186,0.872,105.65,0.29,9,1,4
73,0.691,0.409,-10.144,0.0376,0.000224,0.21,124.994,0.376,4,1,4
74,0.678,0.871,-4.781,0.0342,0.249,0.28,117.029,0.0587,6,1,4
0,0.628,0.523,-8.307,0.0946,0.00274,0.416,169.982,0.701,11,0,4
1,0.647,0.228,-19.288,0.0668,0.00149,0.189,119.828,0.841,2,1,4
2,0.573,0.264,-8.955,0.0365,1.71e-05,0.379,129.791,0.827,5,1,4
3,0.396,0.597,-5.819,0.0358,1.8e-06,0.185,170.061,0.308,9,1,4
4,0.69,0.84,-6.947,0.0573,3.06e-05,0.493,129.935,0.0268,11,1,4
5,0.663,0.652,-6.628,0.0598,1.56e-05,0.21,149.994,0.15,11,0,4
6,0.708,0.489,-10.758,0.0436,0.667,0.171,123.02,0.351,1,0,4
7,0.738,0.53,-9.691,0.0512,0.0183,0.0823,123.964,0.19,11,1,4
8,0.707,0.902,-7.393,0.125,0.771,0.166,140.03,0.16,11,0,4
9,0.614,0.648,-8.622,0.0693,0.0112,0.335,133.962,0.137,6,1,4
10,0.571,0.619,-6.275,0.0906,0.000759,0.349,166.814,0.315,8,0,4
11,0.452,0.465,-10.006,0.0344,0.000524,0.0832,149.586,0.0589,4,0,4
12,0.449,0.933,-0.979,0.039,0.000282,0.143,86.991,0.0106,5,1,4
13,0.795,0.474,-8.166,0.0642,0.758,0.477,120.017,0.0213,6,1,4
14,0.757,0.734,-7.321,0.0349,0.00923,0.584,124.975,0.044,7,1,4
15,0.705,0.685,-8.62,0.043,0.00171,0.313,121.928,0.409,8,0,4
16,0.899,0.785,-8.006,0.133,0.483,0.119,131.024,0.0973,6,1,4
17,0.821,0.44,-10.612,0.0569,0.0552,0.179,129.985,0.291,2,1,4
18,0.667,0.956,-5.563,0.287,0.0184,0.17,129.991,0.00385,6,1,4
19,0.683,0.571,-7.721,0.0286,0.0616,0.29,120.044,0.0335,1,1,4
20,0.816,0.902,-3.206,0.0485,6.64e-06,0.869,118.031,0.134,10,1,4
21,0.671,0.43,-12.92,0.0448,0.87,0.133,113.996,0.412,7,0,4
22,0.751,0.561,-9.829,0.0406,0.0523,0.358,113.003,0.00446,1,1,4
23,0.665,0.628,-6.297,0.026,2.02e-05,0.551,121.979,0.00502,2,1,4
24,0.621,0.575,-6.243,0.0564,0.0,0.343,117.887,0.265,11,1,4
25,0.631,0.379,-12.662,0.0451,0.918,0.156,113.79,0.888,5,0,4
26,0.713,0.719,-6.972,0.0455,0.0335,0.24,119.993,0.164,4,1,4
27,0.65,0.498,-8.835,0.0596,0.0144,0.108,120.056,0.572,8,1,4
28,0.611,0.591,-9.105,0.0565,0.000481,0.0938,125.073,0.433,7,0,4
29,0.638,0.541,-9.043,0.313,0.00104,0.223,103.031,0.522,6,0,4
30,0.543,0.615,-6.245,0.0335,2.24e-06,0.219,124.935,0.0474,0,0,4
31,0.576,0.815,-7.088,0.0334,0.00661,0.039,124.975,0.00966,4,0,4
32,0.4,0.485,-7.145,0.0369,0.0,0.211,159.909,0.0789,8,0,3
33,0.444,0.826,-5.239,0.0771,0.0,0.327,149.97,0.0203,11,1,4
34,0.624,0.662,-9.403,0.048,0.0172,0.393,124.029,0.0813,0,0,4
35,0.651,0.783,-6.162,0.0501,0.0,0.311,119.995,0.045,0,1,4
36,0.644,0.616,-3.928,0.0391,0.0,0.467,124.957,0.0927,1,0,4
37,0.639,0.71,-3.358,0.0479,2.22e-06,0.373,136.004,0.483,6,1,4
38,0.593,0.944,-4.387,0.036,0.0178,0.0846,127.966,0.106,0,1,4
39,0.392,0.737,-3.882,0.0857,0.000141,0.402,139.956,0.0523,8,1,4
40,0.437,0.822,-4.074,0.0487,1.29e-06,0.275,173.966,0.0494,7,0,4
41,0.401,0.786,-6.455,0.055,0.0065,0.264,134.87,0.367,1,0,4
42,0.511,0.804,-3.808,0.0433,0.0,0.484,145.055,0.0619,4,1,4
43,0.63,0.706,-5.989,0.0289,0.0,0.215,114.028,0.0991,5,1,4
44,0.362,0.766,-3.638,0.0822,0.0,0.173,135.375,0.0161,6,0,4
45,0.406,0.692,-4.96,0.0313,1.58e-05,0.197,144.959,0.164,3,1,4
46,0.543,0.623,-4.067,0.0314,0.0,0.171,127.884,0.204,10,1,4
47,0.666,0.796,-6.483,0.0491,0.000139,0.283,130.043,0.276,5,0,4
48,0.563,0.83,-5.984,0.0339,8.16e-05,0.146,128.04,0.014,0,0,4
49,0.67,0.774,-8.286,0.0628,0.000131,0.934,171.752,0.239,8,0,4
50,0.489,0.957,-2.697,0.0569,0.0768,0.0659,174.021,0.012,8,1,4
51,0.526,0.716,-3.639,0.0348,0.0,0.194,124.97,0.375,11,1,4
52,0.629,0.809,-5.775,0.0339,0.0347,0.177,122.975,0.00463,6,0,4
53,0.458,0.67,-4.993,0.0397,3.78e-06,0.107,160.05,0.025,10,1,4
54,0.49,0.828,-4.374,0.0379,0.0,0.31,170.049,0.0265,1,1,4
55,0.641,0.726,-6.921,0.0381,0.794,0.0416,124.012,0.176,2,1,4
56,0.249,0.732,-6.455,0.104,0.0,0.328,169.896,0.182,1,1,4
57,0.504,0.762,-7.861,0.036,0.701,0.0317,123.968,0.00102,10,0,4
58,0.488,0.73,-5.106,0.0331,0.000961,0.133,137.921,0.0315,0,1,4
59,0.764,0.489,-9.41,0.0332,0.00176,0.496,119.953,0.249,7,1,4
60,0.486,0.605,-7.378,0.0448,0.0,0.12,84.863,0.128,6,0,4
61,0.797,0.711,-6.471,0.09,4.78e-05,0.619,122.032,0.0232,8,1,4
62,0.745,0.729,-8.028,0.0513,0.0129,0.552,119.994,0.239,11,0,4
63,0.615,0.74,-5.82,0.0376,2.51e-05,0.374,117.009,0.0157,11,0,4
64,0.482,0.595,-6.213,0.0492,9.49e-05,0.16,149.919,0.465,0,0,4
65,0.631,0.914,-5.098,0.117,0.000199,0.757,127.959,0.00415,7,0,4
66,0.68,0.758,-6.312,0.039,8.46e-05,0.0567,124.015,0.0338,11,0,4
67,0.612,0.542,-6.916,0.0632,0.000565,0.0745,129.773,0.381,1,0,4
68,0.575,0.899,-4.927,0.0316,0.0251,0.336,134.962,0.0187,7,0,3
69,0.635,0.835,-2.876,0.0589,0.0119,0.216,109.987,0.0948,8,1,4
70,0.715,0.77,-5.598,0.109,2.62e-05,0.359,113.015,0.0615,6,1,4
71,0.674,0.742,-6.374,0.0384,2.6e-06,0.604,135.007,0.0117,0,1,4
72,0.598,0.895,-4.844,0.0798,5.16e-05,0.434,125.968,0.0215,8,0,4
73,0.559,0.761,-5.254,0.0327,1.32e-06,0.249,110.01,0.33,7,1,4
74,0.291,0.693,-5.941,0.0395,0.0,0.197,73.713,0.105,7,0,4
75,0.647,0.773,-5.893,0.0403,0.0107,0.0682,121.997,0.00854,4,0,4
76,0.492,0.567,-5.125,0.0321,0.0,0.265,140.042,0.171,5,1,4
77,0.699,0.609,-11.505,0.0663,0.338,0.121,120.025,0.26,1,0,4
78,0.465,0.447,-8.116,0.0266,8.39e-06,0.18,90.082,0.0907,0,1,4
79,0.496,0.679,-6.893,0.0345,0.00327,0.224,105.059,0.0308,8,1,4
80,0.409,0.76,-5.291,0.264,3.3e-06,0.601,103.909,0.286,6,0,4
81,0.639,0.788,-6.965,0.0545,0.348,0.399,125.955,0.0146,11,0,4
82,0.695,0.819,-5.519,0.0373,4.98e-06,0.423,120.021,0.00902,10,0,4
83,0.73,0.398,-13.638,0.0465,0.0458,0.419,121.944,0.096,11,0,4
84,0.689,0.577,-8.33,0.0342,0.00595,0.541,123.994,0.281,5,0,4
85,0.479,0.843,-4.369,0.0346,0.00221,0.293,121.959,0.185,10,0,4
86,0.209,0.634,-7.689,0.0538,0.0,0.105,170.213,0.000904,9,1,4
87,0.729,0.818,-6.569,0.0499,0.000403,0.438,123.997,0.176,9,0,4
88,0.295,0.713,-4.517,0.0559,1.48e-06,0.239,153.758,0.252,3,0,4
89,0.522,0.6,-6.871,0.0447,0.0,0.127,115.153,0.0483,8,1,4
90,0.694,0.813,-5.278,0.0376,0.00147,0.233,121.988,0.0718,6,1,4
91,0.444,0.719,-3.513,0.0666,5.3e-06,0.159,149.941,0.122,1,0,4
92,0.598,0.827,-6.381,0.0262,0.268,0.484,128.004,0.000556,9,0,4
93,0.464,0.736,-4.588,0.0379,0.0,0.166,139.983,0.0645,2,1,4
94,0.645,0.639,-8.89,0.0401,0.538,0.165,123.972,0.000555,10,0,4
95,0.781,0.61,-7.389,0.0384,0.547,0.286,120.971,0.172,5,0,4
96,0.834,0.736,-3.905,0.0452,4.56e-06,0.335,122.029,0.134,8,0,4
97,0.441,0.725,-6.856,0.0488,0.141,0.0646,118.048,0.144,9,0,4
98,0.723,0.707,-7.242,0.0369,0.129,0.294,119.986,0.0501,2,1,4
99,0.631,0.576,-10.739,0.0329,0.63,0.106,110.038,0.0622,2,1,4
100,0.615,0.633,-8.507,0.0495,0.0,0.416,147.979,0.122,0,1,4
101,0.618,0.682,-5.071,0.145,0.0,0.146,126.006,0.148,0,1,4
102,0.392,0.723,-4.418,0.0319,0.0,0.27,174.012,0.0132,1,1,4
103,0.768,0.652,-6.603,0.0492,0.06,0.39,89.978,0.69,1,1,4
104,0.548,0.742,-7.943,0.0406,0.0235,0.503,152.033,0.255,3,1,4
105,0.443,0.855,-4.172,0.146,0.0,0.457,179.959,0.301,11,1,4
106,0.484,0.696,-6.757,0.0653,2.09e-05,0.146,137.706,0.16,8,1,4
107,0.453,0.474,-11.444,0.0385,0.336,0.0658,126.982,0.0227,1,1,4
108,0.622,0.851,-6.233,0.0301,0.000397,0.0607,122.983,0.00292,5,0,4
109,0.374,0.659,-5.427,0.0438,0.00104,0.151,173.892,0.246,2,1,4
110,0.766,0.834,-5.194,0.169,0.0019,0.306,102.02,0.0128,7,0,4
111,0.669,0.835,-7.228,0.0352,0.00101,0.464,126.022,0.0118,10,0,4
112,0.563,0.809,-6.069,0.0478,4.54e-06,0.3,145.078,0.0226,6,1,4
113,0.442,0.431,-9.007,0.0382,0.000202,0.0707,109.128,0.0102,0,0,4
114,0.542,0.913,-5.534,0.043,0.00291,0.272,122.039,0.0147,7,1,4
115,0.556,0.803,-5.444,0.0449,7.79e-06,0.174,125.049,0.205,0,1,4
116,0.293,0.696,-6.036,0.126,0.000119,0.179,160.953,0.0396,6,1,4
117,0.785,0.664,-8.971,0.038,0.421,0.4,123.989,0.465,4,1,4
118,0.508,0.657,-8.246,0.1,0.112,0.116,135.984,0.0389,0,1,4
119,0.671,0.686,-10.026,0.0326,0.375,0.067,121.993,0.388,11,0,4
120,0.503,0.722,-4.679,0.0503,0.0,0.174,144.899,0.0752,9,1,4
121,0.584,0.809,-4.425,0.0875,0.0,0.35,139.991,0.0423,9,0,4
122,0.738,0.633,-6.864,0.0308,0.000101,0.329,114.01,0.819,0,1,4
123,0.633,0.834,-5.316,0.0383,4.37e-05,0.599,126.981,0.0029,2,1,4
124,0.65,0.8,-5.249,0.0532,1.38e-05,0.564,125.02,0.0581,0,1,4
125,0.782,0.831,-5.977,0.0412,0.000984,0.586,124.001,0.0298,11,0,4
126,0.557,0.617,-6.489,0.0317,8.53e-05,0.28,141.925,0.266,6,1,4
127,0.308,0.727,-4.815,0.0475,0.0,0.282,150.059,0.0179,7,1,4
128,0.537,0.347,-10.245,0.0303,0.00343,0.0968,110.011,0.444,4,1,4
129,0.632,0.805,-5.654,0.0364,2.12e-06,0.458,120.049,0.026,11,1,4
130,0.634,0.607,-5.577,0.0289,0.0,0.462,105.021,0.00523,5,1,4
131,0.334,0.772,-4.095,0.046,0.0,0.265,150.272,0.238,2,1,4
132,0.593,0.896,-4.785,0.19,0.0,0.548,106.041,0.0738,8,0,4
133,0.503,0.494,-7.546,0.0412,0.000481,0.113,70.035,0.326,9,1,4
134,0.663,0.546,-7.778,0.0415,0.403,0.151,129.952,0.066,7,0,4
135,0.484,0.74,-7.102,0.0388,0.162,0.0391,121.725,0.213,4,1,4
136,0.657,0.639,-8.406,0.034,1.17e-05,0.221,119.968,0.0974,1,1,4
137,0.495,0.543,-8.842,0.0638,0.00925,0.35,125.968,0.127,1,1,4
138,0.6,0.87,-5.637,0.0677,0.00125,0.347,139.895,0.212,10,1,4
139,0.657,0.944,-4.539,0.038,0.537,0.271,134.984,0.175,4,0,3
140,0.484,0.931,-3.886,0.135,0.0,0.593,112.401,0.0174,10,1,4
141,0.573,0.841,-8.51,0.0402,0.127,0.0668,128.024,0.124,7,0,4
142,0.648,0.881,-5.904,0.0463,0.0229,0.381,122.012,0.00273,4,0,4
143,0.723,0.513,-9.598,0.0416,2.85e-05,0.573,122.038,0.34,8,1,4
144,0.467,0.875,-4.945,0.0605,2.95e-05,0.212,79.02,0.0785,5,0,4
145,0.541,0.781,-5.039,0.0889,1.46e-06,0.104,132.894,0.186,11,0,4
146,0.566,0.885,-4.109,0.0522,0.000293,0.181,141.992,0.0268,0,0,4
147,0.58,0.816,-7.309,0.0573,0.0126,0.103,165.975,0.0943,2,1,4
148,0.686,0.726,-8.911,0.0424,0.0141,0.567,127.971,0.0116,0,0,4
149,0.605,0.933,-6.125,0.038,0.0276,0.101,121.983,0.0849,1,1,4
150,0.565,0.673,-7.239,0.0342,0.00027,0.314,97.014,0.558,4,1,4
151,0.305,0.367,-9.351,0.0425,0.00213,0.178,155.182,0.567,10,1,3
152,0.61,0.886,-6.739,0.0491,0.00138,0.81,139.985,0.0133,11,0,4
153,0.629,0.718,-6.236,0.125,0.0,0.511,123.792,0.0562,4,1,4
154,0.389,0.642,-4.179,0.0427,1.42e-05,0.0839,143.808,0.183,0,1,4
155,0.742,0.685,-6.279,0.0334,0.000889,0.444,117.046,0.0606,6,0,4
156,0.523,0.697,-6.603,0.0489,8.23e-05,0.136,125.858,0.432,1,1,4
157,0.686,0.694,-5.29,0.0353,0.0,0.378,92.0,0.463,6,1,4
158,0.485,0.939,-5.942,0.0377,0.151,0.0555,122.988,4.86e-05,5,0,4
159,0.679,0.729,-1.724,0.101,0.0,0.375,115.074,0.297,11,1,4
160,0.531,0.676,-10.978,0.0334,0.363,0.0429,122.984,0.0399,4,0,4
161,0.475,0.985,-1.571,0.108,0.00406,0.413,159.971,0.0919,6,0,4
162,0.585,0.418,-9.173,0.041,0.045,0.0846,112.114,0.532,4,0,4
163,0.595,0.277,-9.983,0.131,0.0,0.517,79.247,0.464,1,1,4
164,0.582,0.69,-8.244,0.0383,0.533,0.14,130.025,0.0434,1,1,4
165,0.666,0.635,-6.669,0.0318,0.0,0.295,124.067,0.0229,3,1,4
166,0.682,0.837,-6.102,0.0563,5.31e-06,0.536,123.007,0.00462,0,0,4
167,0.689,0.63,-11.894,0.0419,0.00604,0.151,120.046,0.82,0,0,4
168,0.472,0.848,-9.17,0.0455,0.0167,0.149,174.076,0.41,7,1,4
0,0.504,0.308,-14.958,0.0321,0.135,0.121,113.95,0.868,9,1,4
1,0.531,0.4,-8.647,0.0319,7.88e-05,0.143,133.734,0.74,7,1,4
2,0.438,0.051,-22.44,0.0373,0.916,0.102,102.711,0.93,8,1,3
3,0.312,0.464,-9.042,0.0451,2.25e-06,0.226,176.918,0.735,9,0,3
4,0.508,0.43,-9.475,0.0335,0.000441,0.324,130.09,0.83,2,0,4
5,0.444,0.0911,-17.665,0.0307,1.05e-06,0.142,78.403,0.959,0,1,4
6,0.667,0.353,-9.854,0.0492,0.0,0.685,91.998,0.831,7,0,4
7,0.424,0.368,-6.441,0.0316,0.0,0.117,71.514,0.785,11,1,4
8,0.445,0.537,-8.532,0.04,1.65e-05,0.131,122.769,0.695,4,0,4
9,0.321,0.459,-9.709,0.031,2.02e-06,0.275,166.145,0.553,0,1,4
10,0.209,0.142,-11.37,0.0416,0.95,0.0386,71.02,0.902,3,1,3
11,0.464,0.331,-6.336,0.0294,0.0,0.513,77.307,0.794,0,1,4
12,0.674,0.359,-8.262,0.034,0.0,0.202,116.135,0.479,1,1,3
13,0.571,0.544,-10.613,0.0299,0.00805,0.216,132.052,0.453,6,1,4
14,0.485,0.539,-6.962,0.0359,1.4e-05,0.401,119.466,0.647,3,0,4
15,0.357,0.425,-7.301,0.0333,0.0,0.27,102.078,0.584,5,1,3
16,0.351,0.296,-10.109,0.0333,0.0,0.12,115.284,0.934,4,0,4
17,0.49,0.352,-11.577,0.0254,0.0856,0.166,99.992,0.709,6,0,4
18,0.652,0.557,-5.714,0.0318,0.0,0.483,150.073,0.74,1,0,4
19,0.504,0.203,-11.97,0.0569,0.0,0.274,128.773,0.652,11,1,4
20,0.315,0.715,-8.072,0.0362,7.97e-06,0.497,155.925,0.00125,11,0,3
21,0.561,0.431,-8.81,0.0578,1.42e-05,0.137,143.875,0.768,10,1,4
22,0.362,0.54,-6.031,0.0528,0.0,0.3,78.007,0.338,10,1,3
23,0.516,0.322,-11.762,0.0292,0.00194,0.261,148.005,0.473,9,1,3
24,0.492,0.26,-12.784,0.0292,0.00041,0.328,135.962,0.927,7,1,4
25,0.667,0.373,-9.389,0.05,0.0,0.0823,124.148,0.785,4,1,4
26,0.412,0.236,-15.159,0.0379,0.00653,0.119,140.214,0.83,4,0,4
27,0.38,0.339,-7.885,0.0338,0.0,0.0849,100.607,0.691,3,1,4
28,0.42,0.33,-13.925,0.0275,0.000679,0.175,157.143,0.245,9,1,3
29,0.44,0.317,-9.258,0.0531,4.78e-06,0.268,169.914,0.891,8,1,3
30,0.708,0.186,-8.953,0.042,0.0,0.322,72.541,0.868,9,0,4
31,0.676,0.461,-3.59,0.0304,0.0,0.466,107.95,0.555,3,1,4
32,0.48,0.199,-12.398,0.0329,0.0563,0.201,165.476,0.931,6,1,4
33,0.511,0.363,-7.65,0.041,0.0317,0.169,144.892,0.816,4,0,4
34,0.545,0.366,-9.51,0.0378,0.267,0.1,86.997,0.969,2,1,3
35,0.369,0.272,-10.497,0.0364,0.0,0.218,172.929,0.866,9,1,4
36,0.298,0.38,-8.426,0.0287,5.62e-05,0.152,75.602,0.778,6,1,4
37,0.507,0.294,-10.0,0.04,1.97e-05,0.386,114.199,0.896,2,1,4
38,0.454,0.385,-12.849,0.0313,9.97e-05,0.144,154.918,0.287,10,1,4
39,0.435,0.104,-22.39,0.0445,0.33,0.162,120.484,0.973,6,0,4
40,0.548,0.307,-9.214,0.0781,0.0,0.317,127.923,0.916,10,1,4
41,0.472,0.518,-7.379,0.051,0.127,0.154,147.805,0.383,8,1,4
42,0.614,0.318,-12.695,0.0478,0.00239,0.112,119.959,0.896,7,1,4
43,0.44,0.04,-16.887,0.0322,0.465,0.249,135.965,0.981,3,1,4
44,0.629,0.328,-8.284,0.029,2.5e-05,0.389,74.953,0.768,11,1,4
45,0.457,0.407,-11.475,0.0308,0.884,0.126,117.053,0.805,9,1,4
46,0.453,0.383,-11.015,0.163,0.0,0.333,105.029,0.728,0,1,4
47,0.445,0.455,-6.405,0.0575,1.47e-06,0.151,109.885,0.731,7,1,5
48,0.515,0.476,-9.843,0.0328,4.74e-05,0.412,135.886,0.314,9,1,4
49,0.358,0.363,-10.559,0.034,7.04e-06,0.173,151.15,0.786,8,1,3
50,0.45,0.329,-12.603,0.0441,0.00109,0.266,71.884,0.818,9,0,3
51,0.498,0.235,-16.541,0.188,0.0,0.0895,118.917,0.72,1,0,4
52,0.742,0.546,-7.694,0.0315,0.38,0.868,104.996,0.172,1,1,4
53,0.638,0.259,-10.706,0.0898,0.0,0.269,88.485,0.753,7,1,4
54,0.679,0.61,-10.936,0.0305,9.51e-05,0.554,123.978,0.585,7,0,4
55,0.647,0.228,-19.288,0.0668,0.00149,0.189,119.828,0.841,2,1,4
56,0.566,0.348,-10.726,0.0458,7.66e-06,0.374,98.734,0.559,1,1,4
57,0.512,0.574,-7.016,0.0273,2.31e-05,0.161,119.917,0.0425,5,1,4
58,0.65,0.574,-10.3,0.101,0.000112,0.441,83.963,0.396,11,0,4
59,0.386,0.426,-6.642,0.0363,0.0,0.261,180.104,0.807,3,1,3
60,0.326,0.397,-8.145,0.0461,0.0,0.276,153.713,0.619,6,1,3
61,0.648,0.308,-11.729,0.04,0.0774,0.198,76.997,0.886,1,1,1
62,0.765,0.582,-4.528,0.12,8.21e-05,0.36,132.992,0.245,0,1,4
63,0.528,0.513,-8.266,0.0306,0.0127,0.463,131.952,0.848,9,1,4
64,0.391,0.335,-10.064,0.0763,0.0,0.116,174.185,0.389,0,1,3
65,0.502,0.168,-14.061,0.0486,0.0,0.355,112.881,0.885,1,1,3
66,0.565,0.203,-13.656,0.0332,0.0,0.408,93.213,0.902,2,1,4
67,0.574,0.123,-13.959,0.196,0.00111,0.117,115.431,0.894,1,1,3
68,0.607,0.47,-7.167,0.0559,0.0,0.445,109.696,0.589,5,1,4
69,0.412,0.227,-12.696,0.0359,4.69e-06,0.226,80.111,0.787,0,1,4
70,0.522,0.128,-18.717,0.0357,0.026,0.124,109.986,0.894,4,1,4
71,0.398,0.286,-11.881,0.033,0.000146,0.0666,78.262,0.616,7,1,4
72,0.436,0.409,-4.438,0.0533,0.000166,0.363,98.357,0.499,5,1,3
73,0.422,0.25,-6.836,0.0351,0.0,0.246,124.026,0.441,0,1,4
74,0.561,0.0848,-15.099,0.0404,2.62e-05,0.206,102.128,0.913,2,1,4
75,0.323,0.323,-10.268,0.0351,0.0229,0.256,111.826,0.33,1,1,4
76,0.588,0.39,-7.753,0.0578,1.26e-05,0.206,96.571,0.726,8,1,4
77,0.656,0.584,-8.959,0.0524,5.51e-05,0.445,119.871,0.544,5,0,4
78,0.422,0.34,-6.577,0.0351,1.77e-05,0.223,77.213,0.877,0,1,4
79,0.587,0.229,-11.254,0.128,0.0,0.379,75.67,0.92,10,0,4
